"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0027672","부산 강서구","대양산업(주)대양가덕주유소","부산 강서구 거가대로 2571  (천성동)","20220816","GS칼텍스","셀프","0","1837","1937","0"
"A0027672","부산 강서구","대양산업(주)대양가덕주유소","부산 강서구 거가대로 2571  (천성동)","20220817","GS칼텍스","셀프","0","1797","1897","0"
"A0027652","부산 강서구","대양석유(주)한마음주유소","부산 강서구 르노삼성로 77 (명지동)","20220810","SK에너지","셀프","0","1779","1889","0"
"A0027652","부산 강서구","대양석유(주)한마음주유소","부산 강서구 르노삼성로 77 (명지동)","20220811","SK에너지","셀프","0","1759","1869","0"
"A0027652","부산 강서구","대양석유(주)한마음주유소","부산 강서구 르노삼성로 77 (명지동)","20220812","SK에너지","셀프","0","1759","1869","0"
"A0027652","부산 강서구","대양석유(주)한마음주유소","부산 강서구 르노삼성로 77 (명지동)","20220813","SK에너지","셀프","0","1739","1849","0"
"A0027652","부산 강서구","대양석유(주)한마음주유소","부산 강서구 르노삼성로 77 (명지동)","20220814","SK에너지","셀프","0","1739","1849","0"
"A0027652","부산 강서구","대양석유(주)한마음주유소","부산 강서구 르노삼성로 77 (명지동)","20220815","SK에너지","셀프","0","1739","1849","0"
"A0027652","부산 강서구","대양석유(주)한마음주유소","부산 강서구 르노삼성로 77 (명지동)","20220816","SK에너지","셀프","0","1739","1849","0"
"A0027652","부산 강서구","대양석유(주)한마음주유소","부산 강서구 르노삼성로 77 (명지동)","20220817","SK에너지","셀프","0","1729","1839","0"
"A0032105","부산 강서구","동방석유㈜직영 대저주유소","부산 강서구 낙동북로 209 (대저1동)","20220810","SK에너지","셀프","0","1758","1858","0"
"A0032105","부산 강서구","동방석유㈜직영 대저주유소","부산 강서구 낙동북로 209 (대저1동)","20220811","SK에너지","셀프","0","1738","1838","0"
"A0032105","부산 강서구","동방석유㈜직영 대저주유소","부산 강서구 낙동북로 209 (대저1동)","20220812","SK에너지","셀프","0","1738","1838","0"
"A0032105","부산 강서구","동방석유㈜직영 대저주유소","부산 강서구 낙동북로 209 (대저1동)","20220813","SK에너지","셀프","0","1728","1828","0"
"A0032105","부산 강서구","동방석유㈜직영 대저주유소","부산 강서구 낙동북로 209 (대저1동)","20220814","SK에너지","셀프","0","1728","1828","0"
"A0032105","부산 강서구","동방석유㈜직영 대저주유소","부산 강서구 낙동북로 209 (대저1동)","20220815","SK에너지","셀프","0","1728","1828","0"
"A0032105","부산 강서구","동방석유㈜직영 대저주유소","부산 강서구 낙동북로 209 (대저1동)","20220816","SK에너지","셀프","0","1698","1798","0"
"A0032105","부산 강서구","동방석유㈜직영 대저주유소","부산 강서구 낙동북로 209 (대저1동)","20220817","SK에너지","셀프","0","1698","1798","0"
"A0033127","부산 강서구","동성셀프주유소","부산 강서구 명지국제8로 272 (명지동)","20220810","S-OIL","셀프","0","1799","1899","0"
"A0033127","부산 강서구","동성셀프주유소","부산 강서구 명지국제8로 272 (명지동)","20220811","S-OIL","셀프","0","1799","1899","0"
"A0033127","부산 강서구","동성셀프주유소","부산 강서구 명지국제8로 272 (명지동)","20220812","S-OIL","셀프","0","1799","1899","0"
"A0033127","부산 강서구","동성셀프주유소","부산 강서구 명지국제8로 272 (명지동)","20220813","S-OIL","셀프","0","1779","1879","0"
"A0033127","부산 강서구","동성셀프주유소","부산 강서구 명지국제8로 272 (명지동)","20220814","S-OIL","셀프","0","1779","1879","0"
"A0033127","부산 강서구","동성셀프주유소","부산 강서구 명지국제8로 272 (명지동)","20220815","S-OIL","셀프","0","1779","1879","0"
"A0033127","부산 강서구","동성셀프주유소","부산 강서구 명지국제8로 272 (명지동)","20220816","S-OIL","셀프","0","1759","1859","0"
"A0033127","부산 강서구","동성셀프주유소","부산 강서구 명지국제8로 272 (명지동)","20220817","S-OIL","셀프","0","1759","1859","0"
"A0027632","부산 강서구","만선주유소","부산 강서구 가락대로210번길 102","20220810","현대오일뱅크","일반","0","1848","1948","0"
"A0027632","부산 강서구","만선주유소","부산 강서구 가락대로210번길 102","20220811","현대오일뱅크","일반","0","1848","1948","1500"
"A0027632","부산 강서구","만선주유소","부산 강서구 가락대로210번길 102","20220812","현대오일뱅크","일반","0","1848","1948","1500"
"A0027632","부산 강서구","만선주유소","부산 강서구 가락대로210번길 102","20220813","현대오일뱅크","일반","0","1848","1948","1500"
"A0027632","부산 강서구","만선주유소","부산 강서구 가락대로210번길 102","20220814","현대오일뱅크","일반","0","1848","1948","1500"
"A0027632","부산 강서구","만선주유소","부산 강서구 가락대로210번길 102","20220815","현대오일뱅크","일반","0","1848","1898","1500"
"A0027632","부산 강서구","만선주유소","부산 강서구 가락대로210번길 102","20220816","현대오일뱅크","일반","0","1818","1948","1500"
"A0027632","부산 강서구","만선주유소","부산 강서구 가락대로210번길 102","20220817","현대오일뱅크","일반","0","1818","1898","1500"
"A0027662","부산 강서구","맥도주유소","부산 강서구 공항로 381 (대저2동)","20220810","알뜰주유소","셀프","0","1739","1849","0"
"A0027662","부산 강서구","맥도주유소","부산 강서구 공항로 381 (대저2동)","20220811","알뜰주유소","셀프","0","1739","1849","0"
"A0027662","부산 강서구","맥도주유소","부산 강서구 공항로 381 (대저2동)","20220812","알뜰주유소","셀프","0","1729","1839","0"
"A0027662","부산 강서구","맥도주유소","부산 강서구 공항로 381 (대저2동)","20220813","알뜰주유소","셀프","0","1729","1839","0"
"A0027662","부산 강서구","맥도주유소","부산 강서구 공항로 381 (대저2동)","20220814","알뜰주유소","셀프","0","1729","1839","0"
"A0027662","부산 강서구","맥도주유소","부산 강서구 공항로 381 (대저2동)","20220815","알뜰주유소","셀프","0","1710","1825","0"
"A0027662","부산 강서구","맥도주유소","부산 강서구 공항로 381 (대저2동)","20220816","알뜰주유소","셀프","0","1709","1817","0"
"A0027662","부산 강서구","맥도주유소","부산 강서구 공항로 381 (대저2동)","20220817","알뜰주유소","셀프","0","1698","1798","0"
"A0032716","부산 강서구","명작주유소","부산 강서구 낙동남로 127 (송정동)","20220810","S-OIL","일반","0","1759","1849","0"
"A0032716","부산 강서구","명작주유소","부산 강서구 낙동남로 127 (송정동)","20220811","S-OIL","일반","0","1729","1829","0"
"A0032716","부산 강서구","명작주유소","부산 강서구 낙동남로 127 (송정동)","20220812","S-OIL","일반","0","1729","1829","0"
"A0032716","부산 강서구","명작주유소","부산 강서구 낙동남로 127 (송정동)","20220813","S-OIL","일반","0","1729","1829","0"
"A0032716","부산 강서구","명작주유소","부산 강서구 낙동남로 127 (송정동)","20220814","S-OIL","일반","0","1729","1829","0"
"A0032716","부산 강서구","명작주유소","부산 강서구 낙동남로 127 (송정동)","20220815","S-OIL","일반","0","1729","1829","0"
"A0032716","부산 강서구","명작주유소","부산 강서구 낙동남로 127 (송정동)","20220816","S-OIL","일반","0","1699","1809","0"
"A0032716","부산 강서구","명작주유소","부산 강서구 낙동남로 127 (송정동)","20220817","S-OIL","일반","0","1699","1809","0"
"A0027413","부산 강서구","명지농협주유소","부산 강서구 르노삼성대로 572 (명지동)","20220810","NH-OIL","셀프","1939","1759","1869","0"
"A0027413","부산 강서구","명지농협주유소","부산 강서구 르노삼성대로 572 (명지동)","20220811","NH-OIL","셀프","1939","1759","1869","0"
"A0027413","부산 강서구","명지농협주유소","부산 강서구 르노삼성대로 572 (명지동)","20220812","NH-OIL","셀프","1939","1739","1849","0"
"A0027413","부산 강서구","명지농협주유소","부산 강서구 르노삼성대로 572 (명지동)","20220813","NH-OIL","셀프","1939","1739","1849","0"
"A0027413","부산 강서구","명지농협주유소","부산 강서구 르노삼성대로 572 (명지동)","20220814","NH-OIL","셀프","1939","1739","1849","0"
"A0027413","부산 강서구","명지농협주유소","부산 강서구 르노삼성대로 572 (명지동)","20220815","NH-OIL","셀프","1939","1739","1849","0"
"A0027413","부산 강서구","명지농협주유소","부산 강서구 르노삼성대로 572 (명지동)","20220816","NH-OIL","셀프","1929","1729","1839","0"
"A0027413","부산 강서구","명지농협주유소","부산 강서구 르노삼성대로 572 (명지동)","20220817","NH-OIL","셀프","1929","1729","1839","0"
"A0031253","부산 강서구","명지주유소","부산 강서구 낙동남로 1042","20220810","SK에너지","일반","0","1898","1958","1700"
"A0031253","부산 강서구","명지주유소","부산 강서구 낙동남로 1042","20220811","SK에너지","일반","0","1898","1958","1700"
"A0031253","부산 강서구","명지주유소","부산 강서구 낙동남로 1042","20220812","SK에너지","일반","0","1898","1958","1700"
"A0031253","부산 강서구","명지주유소","부산 강서구 낙동남로 1042","20220813","SK에너지","일반","0","1898","1958","1700"
"A0031253","부산 강서구","명지주유소","부산 강서구 낙동남로 1042","20220814","SK에너지","일반","0","1898","1958","1700"
"A0031253","부산 강서구","명지주유소","부산 강서구 낙동남로 1042","20220815","SK에너지","일반","0","1898","1958","1700"
"A0031253","부산 강서구","명지주유소","부산 강서구 낙동남로 1042","20220816","SK에너지","일반","0","1828","1898","1700"
"A0031253","부산 강서구","명지주유소","부산 강서구 낙동남로 1042","20220817","SK에너지","일반","0","1828","1898","1700"
"A0027551","부산 강서구","명품주유소","부산 강서구 대저로 283 (대저1동)","20220810","현대오일뱅크","일반","0","1839","1898","1750"
"A0027551","부산 강서구","명품주유소","부산 강서구 대저로 283 (대저1동)","20220811","현대오일뱅크","일반","0","1839","1898","1750"
"A0027551","부산 강서구","명품주유소","부산 강서구 대저로 283 (대저1동)","20220812","현대오일뱅크","일반","0","1778","1858","1750"
"A0027551","부산 강서구","명품주유소","부산 강서구 대저로 283 (대저1동)","20220813","현대오일뱅크","일반","0","1778","1858","1750"
"A0027551","부산 강서구","명품주유소","부산 강서구 대저로 283 (대저1동)","20220814","현대오일뱅크","일반","0","1778","1858","1750"
"A0027551","부산 강서구","명품주유소","부산 강서구 대저로 283 (대저1동)","20220815","현대오일뱅크","일반","0","1778","1858","1750"
"A0027551","부산 강서구","명품주유소","부산 강서구 대저로 283 (대저1동)","20220816","현대오일뱅크","일반","0","1778","1858","1750"
"A0027551","부산 강서구","명품주유소","부산 강서구 대저로 283 (대저1동)","20220817","현대오일뱅크","일반","0","1778","1858","1750"
"A0027597","부산 강서구","부산축산업협동조합 농협주유소","부산광역시 강서구  낙동남로 448 (녹산동)","20220810","NH-OIL","일반","0","1729","1839","0"
"A0027597","부산 강서구","부산축산업협동조합 농협주유소","부산광역시 강서구  낙동남로 448 (녹산동)","20220811","NH-OIL","일반","0","1729","1839","0"
"A0027597","부산 강서구","부산축산업협동조합 농협주유소","부산광역시 강서구  낙동남로 448 (녹산동)","20220812","NH-OIL","일반","0","1729","1839","0"
"A0027597","부산 강서구","부산축산업협동조합 농협주유소","부산광역시 강서구  낙동남로 448 (녹산동)","20220813","NH-OIL","일반","0","1729","1839","0"
"A0027597","부산 강서구","부산축산업협동조합 농협주유소","부산광역시 강서구  낙동남로 448 (녹산동)","20220814","NH-OIL","일반","0","1729","1839","0"
"A0027597","부산 강서구","부산축산업협동조합 농협주유소","부산광역시 강서구  낙동남로 448 (녹산동)","20220815","NH-OIL","일반","0","1729","1839","0"
"A0027597","부산 강서구","부산축산업협동조합 농협주유소","부산광역시 강서구  낙동남로 448 (녹산동)","20220816","NH-OIL","일반","0","1685","1819","0"
"A0027597","부산 강서구","부산축산업협동조합 농협주유소","부산광역시 강서구  낙동남로 448 (녹산동)","20220817","NH-OIL","일반","0","1685","1819","0"
"A0033354","부산 강서구","비케이원(주) 미래드림주유소","부산 강서구 가락대로 649","20220810","현대오일뱅크","셀프","0","1749","1849","0"
"A0033354","부산 강서구","비케이원(주) 미래드림주유소","부산 강서구 가락대로 649","20220811","현대오일뱅크","셀프","0","1749","1849","0"
